city,country,country_code,monthly_room_rent_eur,source_url,note
Vilnius,Lithuania,LT,275,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 533.76/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 459; room = round(1bed*0.6)"
Šiauliai,Lithuania,LT,105,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 202.85/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 174; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Luxembourg,Luxembourg,LU,792,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 1535.83/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 1319; room = round(1bed*0.6)"
Daugavpils,Latvia,LV,54,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 105.37/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 91; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Liepāja,Latvia,LV,91,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 176.50/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 152; room = round(1bed*0.6)"
Riga,Latvia,LV,175,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 339.04/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 291; room = round(1bed*0.6)"
Rēzekne,Latvia,LV,49,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 94.84/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 81; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Ventspils,Latvia,LV,103,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 200.21/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 172; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Tetovo,North Macedonia,MK,73,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 142.20/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 122; room = round(1bed*0.6)"
Amsterdam,Netherlands,NL,979,https://housinganywhere.com/kamernet-rent-report-q1-2025,"Kamernet Rent Report Q1 2025, avg private room"
Breda,Netherlands,NL,569,https://housinganywhere.com/kamernet-rent-report-q3-2025,"Kamernet Rent Report Q3 2025, avg private room"
Delft,Netherlands,NL,490,https://housinganywhere.com/kamernet-rent-report-q3-2025,"Kamernet Rent Report Q3 2025, avg private room"
Eindhoven,Netherlands,NL,500,https://housinganywhere.com/kamernet-rent-report-q3-2025,"Kamernet Rent Report Q3 2025, avg private room"
Groningen,Netherlands,NL,346,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 670.77/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 576; room = round(1bed*0.6)"
Leiden,Netherlands,NL,600,https://housinganywhere.com/kamernet-rent-report-q3-2025,"Kamernet Rent Report Q3 2025, avg private room"
Maastricht,Netherlands,NL,494,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 958.91/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 824; room = round(1bed*0.6)"
Rotterdam,Netherlands,NL,700,https://housinganywhere.com/kamernet-rent-report-q3-2025,"Kamernet Rent Report Q2/Q3 2025, avg private room"
The Hague,Netherlands,NL,800,https://housinganywhere.com/kamernet-rent-report-q3-2025,"Kamernet Rent Report Q3 2025, avg private room"
Tilburg,Netherlands,NL,483,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 937.08/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 805; room = round(1bed*0.6)"
Utrecht,Netherlands,NL,803,https://housinganywhere.com/kamernet-rent-report-q1-2025,"Kamernet Rent Report Q1 2025, avg private room"
Wageningen,Netherlands,NL,390,https://housinganywhere.com/kamernet-rent-report-q3-2025,"Kamernet Rent Report Q3 2025, avg private room"
Bergen,Norway,NO,442,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 857.97/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 737; room = round(1bed*0.6)"
Bodø,Norway,NO,358,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 693.57/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 596; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Lillehammer,Norway,NO,362,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 702.13/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 603; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Molde,Norway,NO,470,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 911.31/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 783; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Oslo,Norway,NO,605,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 1174.52/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 1009; room = round(1bed*0.6)"
Stavanger,Norway,NO,414,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 802.74/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 690; room = round(1bed*0.6)"
Tromsø,Norway,NO,442,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 856.68/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 736; room = round(1bed*0.6)"
Białystok,Poland,PL,200,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 387.64/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 333; room = round(1bed*0.6)"
Bielsko-Biala,Poland,PL,163,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 315.52/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 271; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Bydgoszcz,Poland,PL,213,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 413.45/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 355; room = round(1bed*0.6)"
Częstochowa,Poland,PL,157,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 304.26/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 261; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Gdańsk,Poland,PL,342,https://muratordom.pl/prawo/finanse/ceny-wynajmu-mieszkania-dla-studenta-we-wrzesniu-2025-ile-kosztuje-stancja-dla-studenta-aa-E8NK-97Hn-r11Z.html,Murator student-room report Sep 2025: single room Gdańsk ~1450 PLN/mo (excl. utilities); converted at PLN/EUR 4.24
Gdynia,Poland,PL,252,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 488.31/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 420; room = round(1bed*0.6)"
Gliwice,Poland,PL,201,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 390.65/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 336; room = round(1bed*0.6)"
Katowice,Poland,PL,273,https://www.numbeo.com/cost-of-living/in/Katowice,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Kielce,Poland,PL,157,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 304.26/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 261; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Koszalin,Poland,PL,93,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 180.30/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 155; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Kraków,Poland,PL,295,https://muratordom.pl/prawo/finanse/ceny-wynajmu-mieszkania-dla-studenta-we-wrzesniu-2025-ile-kosztuje-stancja-dla-studenta-aa-E8NK-97Hn-r11Z.html,Murator student-room report Sep 2025: single room Kraków ~1250 PLN/mo (excl. utilities); converted at PLN/EUR 4.24
Lublin,Poland,PL,298,https://www.numbeo.com/cost-of-living/in/Lublin,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Olsztyn,Poland,PL,168,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 326.79/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 281; room = round(1bed*0.6)"
Poznań,Poland,PL,236,https://muratordom.pl/prawo/finanse/ceny-wynajmu-mieszkania-dla-studenta-we-wrzesniu-2025-ile-kosztuje-stancja-dla-studenta-aa-E8NK-97Hn-r11Z.html,Murator student-room report Sep 2025: single room Poznań ~1000 PLN/mo (excl. utilities); converted at PLN/EUR 4.24
Płock,Poland,PL,116,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 225.37/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 194; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Radom,Poland,PL,290,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) in City Centre USD 563.44/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 484; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Rzeszów,Poland,PL,157,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 305.51/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 262; room = round(1bed*0.6)"
Szczecin,Poland,PL,271,https://www.numbeo.com/cost-of-living/in/Szczecin,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Tarnów,Poland,PL,139,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 270.45/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 232; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Toruń,Poland,PL,139,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 270.45/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 232; room = round(1bed*0.6)"
Warsaw,Poland,PL,472,https://muratordom.pl/prawo/finanse/ceny-wynajmu-mieszkania-dla-studenta-we-wrzesniu-2025-ile-kosztuje-stancja-dla-studenta-aa-E8NK-97Hn-r11Z.html,Murator student-room report Sep 2025: single room Warszawa ~2000 PLN/mo (excl. utilities); converted at PLN/EUR 4.24 (ECB Jun 2026)
Wrocław,Poland,PL,271,https://muratordom.pl/prawo/finanse/ceny-wynajmu-mieszkania-dla-studenta-we-wrzesniu-2025-ile-kosztuje-stancja-dla-studenta-aa-E8NK-97Hn-r11Z.html,Murator student-room report Sep 2025: single room Wrocław ~1150 PLN/mo (excl. utilities); converted at PLN/EUR 4.24
Zielona Góra,Poland,PL,178,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 345.57/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 297; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Łódź,Poland,PL,200,https://muratordom.pl/prawo/finanse/ceny-wynajmu-mieszkania-dla-studenta-we-wrzesniu-2025-ile-kosztuje-stancja-dla-studenta-aa-E8NK-97Hn-r11Z.html,Murator student-room report Sep 2025: single room Łódź ~850 PLN/mo (excl. utilities); converted at PLN/EUR 4.24
Aveiro,Portugal,PT,360,https://www.idealista.pt/news/imobiliario/habitacao/2026/04/13/74878-arrendar-quarto-em-portugal-esta-mais-caro-preco-subiu-8-num-ano,"Idealista - quarto em casa partilhada, mediana Q1 2026"
Bragança,Portugal,PT,225,https://www.idealista.pt/news/imobiliario/habitacao/2026/04/13/74878-arrendar-quarto-em-portugal-esta-mais-caro-preco-subiu-8-num-ano,"Idealista - quarto em casa partilhada, mediana Q1 2026"
Castelo Branco,Portugal,PT,250,https://www.idealista.pt/news/imobiliario/habitacao/2026/04/13/74878-arrendar-quarto-em-portugal-esta-mais-caro-preco-subiu-8-num-ano,"Idealista - quarto em casa partilhada, mediana Q1 2026"
Coimbra,Portugal,PT,335,https://www.idealista.pt/news/imobiliario/habitacao/2026/04/13/74878-arrendar-quarto-em-portugal-esta-mais-caro-preco-subiu-8-num-ano,"Idealista - quarto em casa partilhada, mediana Q1 2026"
Guarda,Portugal,PT,210,https://www.idealista.pt/news/imobiliario/habitacao/2026/04/13/74878-arrendar-quarto-em-portugal-esta-mais-caro-preco-subiu-8-num-ano,"Idealista - quarto em casa partilhada, mediana Q1 2026"
Leiria,Portugal,PT,300,https://www.idealista.pt/news/imobiliario/habitacao/2026/04/13/74878-arrendar-quarto-em-portugal-esta-mais-caro-preco-subiu-8-num-ano,"Idealista - quarto em casa partilhada, mediana Q1 2026"
Lisbon,Portugal,PT,460,https://housinganywhere.com/s/Lisbon--Portugal/private-rooms,"HousingAnywhere Lisbon private-room listings, representative avg ~EUR 450-480/mo (platform listing average)"
Portalegre,Portugal,PT,250,https://www.idealista.pt/news/imobiliario/habitacao/2026/04/13/74878-arrendar-quarto-em-portugal-esta-mais-caro-preco-subiu-8-num-ano,"Idealista - quarto em casa partilhada, mediana Q1 2026"
Porto,Portugal,PT,450,https://www.idealista.pt/news/imobiliario/habitacao/2026/04/13/74878-arrendar-quarto-em-portugal-esta-mais-caro-preco-subiu-8-num-ano,"Idealista - quarto em casa partilhada, mediana Q1 2026"
Santarém,Portugal,PT,325,https://www.idealista.pt/news/imobiliario/habitacao/2026/04/13/74878-arrendar-quarto-em-portugal-esta-mais-caro-preco-subiu-8-num-ano,"Idealista - quarto em casa partilhada, mediana Q1 2026"
Setúbal,Portugal,PT,400,https://www.idealista.pt/news/imobiliario/habitacao/2026/04/13/74878-arrendar-quarto-em-portugal-esta-mais-caro-preco-subiu-8-num-ano,"Idealista - quarto em casa partilhada, mediana Q1 2026"
Viana do Castelo,Portugal,PT,350,https://www.idealista.pt/news/imobiliario/habitacao/2026/04/13/74878-arrendar-quarto-em-portugal-esta-mais-caro-preco-subiu-8-num-ano,"Idealista - quarto em casa partilhada, mediana Q1 2026"
Évora,Portugal,PT,360,https://www.idealista.pt/news/imobiliario/habitacao/2026/04/13/74878-arrendar-quarto-em-portugal-esta-mais-caro-preco-subiu-8-num-ano,"Idealista - quarto em casa partilhada, mediana Q1 2026"
Alba Iulia,Romania,RO,98,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 190.03/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 163; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Arad,Romania,RO,93,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 180.99/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 155; room = round(1bed*0.6)"
Bacău,Romania,RO,121,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 234.75/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 202; room = round(1bed*0.6)"
Baia Mare,Romania,RO,85,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 165.39/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 142; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Braşov,Romania,RO,158,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 307.25/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 264; room = round(1bed*0.6)"
Bucharest,Romania,RO,243,https://www.numbeo.com/cost-of-living/in/Bucharest,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Cluj-Napoca,Romania,RO,164,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 319.06/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 274; room = round(1bed*0.6)"
Constanţa,Romania,RO,149,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 289.25/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 248; room = round(1bed*0.6)"
Craiova,Romania,RO,109,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 210.60/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 181; room = round(1bed*0.6)"
Iaşi,Romania,RO,227,https://www.numbeo.com/cost-of-living/in/Iasi,derived from Numbeo 1-bedroom rent x0.6 (single-room share estimate)
Oradea,Romania,RO,100,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 193.69/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 166; room = round(1bed*0.6)"
Piteşti,Romania,RO,110,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 214.08/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 184; room = round(1bed*0.6)"
Ploieşti,Romania,RO,110,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 214.08/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 184; room = round(1bed*0.6)"
Reşiţa,Romania,RO,82,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 158.35/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 136; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Sibiu,Romania,RO,119,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 230.65/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 198; room = round(1bed*0.6)"
Suceava,Romania,RO,110,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 214.08/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 184; room = round(1bed*0.6)"
Timişoara,Romania,RO,150,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 290.96/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 250; room = round(1bed*0.6)"
Târgu Mureş,Romania,RO,127,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 246.92/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 212; room = round(1bed*0.6)"
Belgrade,Serbia,RS,208,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 403.23/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 346; room = round(1bed*0.6)"
Kragujevac,Serbia,RS,67,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 130.25/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 112; room = round(1bed*0.6)"
Novi Pazar,Serbia,RS,69,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 134.65/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 116; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
Novi Sad,Serbia,RS,151,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) Outside of Centre USD 293.58/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 252; room = round(1bed*0.6)"
Astrakhan,Russian Federation,RU,165,https://raw.githubusercontent.com/HieuTam/P4DS-Global_Cost_of_Living/main/data/cost-of-living_v2.csv,"Numbeo Cost-of-Living dataset (Kaggle mirror), Apartment (1 bedroom) in City Centre USD 320.00/mo; converted USD->EUR at 1 EUR=1.1640 USD (ECB 2026-06-05) = EUR 275; room = round(1bed*0.6); data_quality flag=0 (Numbeo: low contributor count)"
